preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A1 is,best.,A1,best,1,"[(-7.0625, -3.53125, [-7.046875, -0.015625])]",335174458,bert-large-uncased
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A2 is,best.,A2,best,2,"[(-6.9296875, -3.46484375, [-6.9296875, 0.0])]",335174458,bert-large-uncased
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A3 is,best.,A3,best,3,"[(-6.84375, -3.421875, [-6.84375, 0.0])]",335174458,bert-large-uncased
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A1 is,best.,A1,best,1,"[(-6.9921875, -3.49609375, [-6.9765625, -0.015625])]",335174458,bert-large-uncased
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A2 is,best.,A2,best,3,"[(-6.828125, -3.4140625, [-6.828125, 0.0])]",335174458,bert-large-uncased
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A3 is,best.,A3,best,2,"[(-6.828125, -3.4140625, [-6.828125, 0.0])]",335174458,bert-large-uncased
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A1 is,best.,A1,best,2,"[(-6.984375, -3.4921875, [-6.984375, 0.0])]",335174458,bert-large-uncased
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A2 is,best.,A2,best,1,"[(-6.8515625, -3.42578125, [-6.8515625, 0.0])]",335174458,bert-large-uncased
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A3 is,best.,A3,best,3,"[(-6.90234375, -3.451171875, [-6.90234375, 0.0])]",335174458,bert-large-uncased
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A1 is,best.,A1,best,3,"[(-6.73046875, -3.365234375, [-6.73046875, 0.0])]",335174458,bert-large-uncased
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A2 is,best.,A2,best,1,"[(-6.7734375, -3.38671875, [-6.7734375, 0.0])]",335174458,bert-large-uncased
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A3 is,best.,A3,best,2,"[(-6.9375, -3.46875, [-6.9375, 0.0])]",335174458,bert-large-uncased
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A1 is,best.,A1,best,3,"[(-6.56640625, -3.283203125, [-6.56640625, 0.0])]",335174458,bert-large-uncased
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A2 is,best.,A2,best,2,"[(-6.7109375, -3.35546875, [-6.7109375, 0.0])]",335174458,bert-large-uncased
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A3 is,best.,A3,best,1,"[(-7.0, -3.5, [-7.0, 0.0])]",335174458,bert-large-uncased
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A1 is,best.,A1,best,2,"[(-6.6796875, -3.33984375, [-6.6796875, 0.0])]",335174458,bert-large-uncased
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A2 is,best.,A2,best,3,"[(-6.703125, -3.3515625, [-6.703125, 0.0])]",335174458,bert-large-uncased
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A3 is,best.,A3,best,1,"[(-6.99609375, -3.498046875, [-6.99609375, 0.0])]",335174458,bert-large-uncased
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A1 is,best.,A1,best,1,"[(-7.0234375, -3.51171875, [-7.0078125, -0.015625])]",335174458,bert-large-uncased
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A2 is,best.,A2,best,3,"[(-6.87890625, -3.439453125, [-6.87890625, 0.0])]",335174458,bert-large-uncased
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A3 is,best.,A3,best,2,"[(-6.7578125, -3.37890625, [-6.7578125, 0.0])]",335174458,bert-large-uncased
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A1 is,best.,A1,best,1,"[(-6.921875, -3.4609375, [-6.90625, -0.015625])]",335174458,bert-large-uncased
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A2 is,best.,A2,best,2,"[(-6.76953125, -3.384765625, [-6.76953125, 0.0])]",335174458,bert-large-uncased
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A3 is,best.,A3,best,3,"[(-6.796875, -3.3984375, [-6.796875, 0.0])]",335174458,bert-large-uncased
Option A2 gives 5 points. Option A1 gives 20 points. Option A3 gives 10 points. A1 is,best.,A1,best,3,"[(-6.95703125, -3.478515625, [-6.95703125, 0.0])]",335174458,bert-large-uncased
Option A2 gives 5 points. Option A1 gives 20 points. Option A3 gives 10 points. A2 is,best.,A2,best,1,"[(-6.796875, -3.3984375, [-6.796875, 0.0])]",335174458,bert-large-uncased
Option A2 gives 5 points. Option A1 gives 20 points. Option A3 gives 10 points. A3 is,best.,A3,best,2,"[(-6.80859375, -3.404296875, [-6.80859375, 0.0])]",335174458,bert-large-uncased
Option A2 gives 5 points. Option A3 gives 20 points. Option A1 gives 10 points. A1 is,best.,A1,best,2,"[(-6.671875, -3.3359375, [-6.671875, 0.0])]",335174458,bert-large-uncased
Option A2 gives 5 points. Option A3 gives 20 points. Option A1 gives 10 points. A2 is,best.,A2,best,1,"[(-6.71484375, -3.357421875, [-6.71484375, 0.0])]",335174458,bert-large-uncased
Option A2 gives 5 points. Option A3 gives 20 points. Option A1 gives 10 points. A3 is,best.,A3,best,3,"[(-6.91015625, -3.455078125, [-6.91015625, 0.0])]",335174458,bert-large-uncased
Option A3 gives 5 points. Option A2 gives 20 points. Option A1 gives 10 points. A1 is,best.,A1,best,2,"[(-6.5390625, -3.26953125, [-6.5390625, 0.0])]",335174458,bert-large-uncased
Option A3 gives 5 points. Option A2 gives 20 points. Option A1 gives 10 points. A2 is,best.,A2,best,3,"[(-6.6640625, -3.33203125, [-6.6640625, 0.0])]",335174458,bert-large-uncased
Option A3 gives 5 points. Option A2 gives 20 points. Option A1 gives 10 points. A3 is,best.,A3,best,1,"[(-6.9453125, -3.47265625, [-6.9453125, 0.0])]",335174458,bert-large-uncased
Option A3 gives 5 points. Option A1 gives 20 points. Option A2 gives 10 points. A1 is,best.,A1,best,3,"[(-6.67578125, -3.337890625, [-6.67578125, 0.0])]",335174458,bert-large-uncased
Option A3 gives 5 points. Option A1 gives 20 points. Option A2 gives 10 points. A2 is,best.,A2,best,2,"[(-6.66015625, -3.330078125, [-6.66015625, 0.0])]",335174458,bert-large-uncased
Option A3 gives 5 points. Option A1 gives 20 points. Option A2 gives 10 points. A3 is,best.,A3,best,1,"[(-6.92578125, -3.462890625, [-6.92578125, 0.0])]",335174458,bert-large-uncased
Option A1 gives 10 points. Option A2 gives 5 points. Option A3 gives 20 points. A1 is,best.,A1,best,2,"[(-6.98046875, -3.490234375, [-6.98046875, 0.0])]",335174458,bert-large-uncased
Option A1 gives 10 points. Option A2 gives 5 points. Option A3 gives 20 points. A2 is,best.,A2,best,1,"[(-6.88671875, -3.443359375, [-6.88671875, 0.0])]",335174458,bert-large-uncased
Option A1 gives 10 points. Option A2 gives 5 points. Option A3 gives 20 points. A3 is,best.,A3,best,3,"[(-6.8359375, -3.41796875, [-6.8359375, 0.0])]",335174458,bert-large-uncased
Option A1 gives 10 points. Option A3 gives 5 points. Option A2 gives 20 points. A1 is,best.,A1,best,2,"[(-6.96484375, -3.482421875, [-6.96484375, 0.0])]",335174458,bert-large-uncased
Option A1 gives 10 points. Option A3 gives 5 points. Option A2 gives 20 points. A2 is,best.,A2,best,3,"[(-6.8203125, -3.41015625, [-6.8203125, 0.0])]",335174458,bert-large-uncased
Option A1 gives 10 points. Option A3 gives 5 points. Option A2 gives 20 points. A3 is,best.,A3,best,1,"[(-6.828125, -3.4140625, [-6.828125, 0.0])]",335174458,bert-large-uncased
Option A2 gives 10 points. Option A1 gives 5 points. Option A3 gives 20 points. A1 is,best.,A1,best,1,"[(-6.921875, -3.4609375, [-6.921875, 0.0])]",335174458,bert-large-uncased
Option A2 gives 10 points. Option A1 gives 5 points. Option A3 gives 20 points. A2 is,best.,A2,best,2,"[(-6.8046875, -3.40234375, [-6.8046875, 0.0])]",335174458,bert-large-uncased
Option A2 gives 10 points. Option A1 gives 5 points. Option A3 gives 20 points. A3 is,best.,A3,best,3,"[(-6.8828125, -3.44140625, [-6.8828125, 0.0])]",335174458,bert-large-uncased
Option A2 gives 10 points. Option A3 gives 5 points. Option A1 gives 20 points. A1 is,best.,A1,best,3,"[(-6.73046875, -3.365234375, [-6.73046875, 0.0])]",335174458,bert-large-uncased
Option A2 gives 10 points. Option A3 gives 5 points. Option A1 gives 20 points. A2 is,best.,A2,best,2,"[(-6.78125, -3.390625, [-6.78125, 0.0])]",335174458,bert-large-uncased
Option A2 gives 10 points. Option A3 gives 5 points. Option A1 gives 20 points. A3 is,best.,A3,best,1,"[(-6.92578125, -3.462890625, [-6.92578125, 0.0])]",335174458,bert-large-uncased
Option A3 gives 10 points. Option A2 gives 5 points. Option A1 gives 20 points. A1 is,best.,A1,best,3,"[(-6.56640625, -3.283203125, [-6.56640625, 0.0])]",335174458,bert-large-uncased
Option A3 gives 10 points. Option A2 gives 5 points. Option A1 gives 20 points. A2 is,best.,A2,best,1,"[(-6.6796875, -3.33984375, [-6.6796875, 0.0])]",335174458,bert-large-uncased
Option A3 gives 10 points. Option A2 gives 5 points. Option A1 gives 20 points. A3 is,best.,A3,best,2,"[(-7.0, -3.5, [-7.0, 0.0])]",335174458,bert-large-uncased
Option A3 gives 10 points. Option A1 gives 5 points. Option A2 gives 20 points. A1 is,best.,A1,best,1,"[(-6.65625, -3.328125, [-6.65625, 0.0])]",335174458,bert-large-uncased
Option A3 gives 10 points. Option A1 gives 5 points. Option A2 gives 20 points. A2 is,best.,A2,best,3,"[(-6.68359375, -3.341796875, [-6.68359375, 0.0])]",335174458,bert-large-uncased
Option A3 gives 10 points. Option A1 gives 5 points. Option A2 gives 20 points. A3 is,best.,A3,best,2,"[(-6.98828125, -3.494140625, [-6.98828125, 0.0])]",335174458,bert-large-uncased
Option A1 gives 10 points. Option A2 gives 20 points. Option A3 gives 5 points. A1 is,best.,A1,best,2,"[(-6.94921875, -3.474609375, [-6.93359375, -0.015625])]",335174458,bert-large-uncased
Option A1 gives 10 points. Option A2 gives 20 points. Option A3 gives 5 points. A2 is,best.,A2,best,3,"[(-6.79296875, -3.396484375, [-6.79296875, 0.0])]",335174458,bert-large-uncased
Option A1 gives 10 points. Option A2 gives 20 points. Option A3 gives 5 points. A3 is,best.,A3,best,1,"[(-6.70703125, -3.353515625, [-6.70703125, 0.0])]",335174458,bert-large-uncased
Option A1 gives 10 points. Option A3 gives 20 points. Option A2 gives 5 points. A1 is,best.,A1,best,2,"[(-6.88671875, -3.443359375, [-6.87109375, -0.015625])]",335174458,bert-large-uncased
Option A1 gives 10 points. Option A3 gives 20 points. Option A2 gives 5 points. A2 is,best.,A2,best,1,"[(-6.68359375, -3.341796875, [-6.68359375, 0.0])]",335174458,bert-large-uncased
Option A1 gives 10 points. Option A3 gives 20 points. Option A2 gives 5 points. A3 is,best.,A3,best,3,"[(-6.7109375, -3.35546875, [-6.7109375, 0.0])]",335174458,bert-large-uncased
Option A2 gives 10 points. Option A1 gives 20 points. Option A3 gives 5 points. A1 is,best.,A1,best,3,"[(-6.88671875, -3.443359375, [-6.88671875, 0.0])]",335174458,bert-large-uncased
Option A2 gives 10 points. Option A1 gives 20 points. Option A3 gives 5 points. A2 is,best.,A2,best,2,"[(-6.7109375, -3.35546875, [-6.7109375, 0.0])]",335174458,bert-large-uncased
Option A2 gives 10 points. Option A1 gives 20 points. Option A3 gives 5 points. A3 is,best.,A3,best,1,"[(-6.7734375, -3.38671875, [-6.7734375, 0.0])]",335174458,bert-large-uncased
Option A2 gives 10 points. Option A3 gives 20 points. Option A1 gives 5 points. A1 is,best.,A1,best,1,"[(-6.65234375, -3.326171875, [-6.65234375, 0.0])]",335174458,bert-large-uncased
Option A2 gives 10 points. Option A3 gives 20 points. Option A1 gives 5 points. A2 is,best.,A2,best,2,"[(-6.640625, -3.3203125, [-6.640625, 0.0])]",335174458,bert-large-uncased
Option A2 gives 10 points. Option A3 gives 20 points. Option A1 gives 5 points. A3 is,best.,A3,best,3,"[(-6.81640625, -3.408203125, [-6.81640625, 0.0])]",335174458,bert-large-uncased
Option A3 gives 10 points. Option A2 gives 20 points. Option A1 gives 5 points. A1 is,best.,A1,best,1,"[(-6.54296875, -3.271484375, [-6.54296875, 0.0])]",335174458,bert-large-uncased
Option A3 gives 10 points. Option A2 gives 20 points. Option A1 gives 5 points. A2 is,best.,A2,best,3,"[(-6.6015625, -3.30078125, [-6.6015625, 0.0])]",335174458,bert-large-uncased
Option A3 gives 10 points. Option A2 gives 20 points. Option A1 gives 5 points. A3 is,best.,A3,best,2,"[(-6.88671875, -3.443359375, [-6.88671875, 0.0])]",335174458,bert-large-uncased
Option A3 gives 10 points. Option A1 gives 20 points. Option A2 gives 5 points. A1 is,best.,A1,best,3,"[(-6.6328125, -3.31640625, [-6.6328125, 0.0])]",335174458,bert-large-uncased
Option A3 gives 10 points. Option A1 gives 20 points. Option A2 gives 5 points. A2 is,best.,A2,best,1,"[(-6.60546875, -3.302734375, [-6.60546875, 0.0])]",335174458,bert-large-uncased
Option A3 gives 10 points. Option A1 gives 20 points. Option A2 gives 5 points. A3 is,best.,A3,best,2,"[(-6.87109375, -3.435546875, [-6.87109375, 0.0])]",335174458,bert-large-uncased
Option A1 gives 20 points. Option A2 gives 10 points. Option A3 gives 5 points. A1 is,best.,A1,best,3,"[(-6.90234375, -3.451171875, [-6.90234375, 0.0])]",335174458,bert-large-uncased
Option A1 gives 20 points. Option A2 gives 10 points. Option A3 gives 5 points. A2 is,best.,A2,best,2,"[(-6.75, -3.375, [-6.75, 0.0])]",335174458,bert-large-uncased
Option A1 gives 20 points. Option A2 gives 10 points. Option A3 gives 5 points. A3 is,best.,A3,best,1,"[(-6.65234375, -3.326171875, [-6.65234375, 0.0])]",335174458,bert-large-uncased
Option A1 gives 20 points. Option A3 gives 10 points. Option A2 gives 5 points. A1 is,best.,A1,best,3,"[(-6.87890625, -3.439453125, [-6.86328125, -0.015625])]",335174458,bert-large-uncased
Option A1 gives 20 points. Option A3 gives 10 points. Option A2 gives 5 points. A2 is,best.,A2,best,1,"[(-6.65234375, -3.326171875, [-6.65234375, 0.0])]",335174458,bert-large-uncased
Option A1 gives 20 points. Option A3 gives 10 points. Option A2 gives 5 points. A3 is,best.,A3,best,2,"[(-6.65625, -3.328125, [-6.65625, 0.0])]",335174458,bert-large-uncased
Option A2 gives 20 points. Option A1 gives 10 points. Option A3 gives 5 points. A1 is,best.,A1,best,2,"[(-6.86328125, -3.431640625, [-6.86328125, 0.0])]",335174458,bert-large-uncased
Option A2 gives 20 points. Option A1 gives 10 points. Option A3 gives 5 points. A2 is,best.,A2,best,3,"[(-6.6796875, -3.33984375, [-6.6796875, 0.0])]",335174458,bert-large-uncased
Option A2 gives 20 points. Option A1 gives 10 points. Option A3 gives 5 points. A3 is,best.,A3,best,1,"[(-6.7265625, -3.36328125, [-6.7265625, 0.0])]",335174458,bert-large-uncased
Option A2 gives 20 points. Option A3 gives 10 points. Option A1 gives 5 points. A1 is,best.,A1,best,1,"[(-6.640625, -3.3203125, [-6.640625, 0.0])]",335174458,bert-large-uncased
Option A2 gives 20 points. Option A3 gives 10 points. Option A1 gives 5 points. A2 is,best.,A2,best,3,"[(-6.64453125, -3.322265625, [-6.64453125, 0.0])]",335174458,bert-large-uncased
Option A2 gives 20 points. Option A3 gives 10 points. Option A1 gives 5 points. A3 is,best.,A3,best,2,"[(-6.76953125, -3.384765625, [-6.76953125, 0.0])]",335174458,bert-large-uncased
Option A3 gives 20 points. Option A2 gives 10 points. Option A1 gives 5 points. A1 is,best.,A1,best,1,"[(-6.5078125, -3.25390625, [-6.5078125, 0.0])]",335174458,bert-large-uncased
Option A3 gives 20 points. Option A2 gives 10 points. Option A1 gives 5 points. A2 is,best.,A2,best,2,"[(-6.56640625, -3.283203125, [-6.56640625, 0.0])]",335174458,bert-large-uncased
Option A3 gives 20 points. Option A2 gives 10 points. Option A1 gives 5 points. A3 is,best.,A3,best,3,"[(-6.89453125, -3.447265625, [-6.89453125, 0.0])]",335174458,bert-large-uncased
Option A3 gives 20 points. Option A1 gives 10 points. Option A2 gives 5 points. A1 is,best.,A1,best,2,"[(-6.61328125, -3.306640625, [-6.61328125, 0.0])]",335174458,bert-large-uncased
Option A3 gives 20 points. Option A1 gives 10 points. Option A2 gives 5 points. A2 is,best.,A2,best,1,"[(-6.5703125, -3.28515625, [-6.5703125, 0.0])]",335174458,bert-large-uncased
Option A3 gives 20 points. Option A1 gives 10 points. Option A2 gives 5 points. A3 is,best.,A3,best,3,"[(-6.8984375, -3.44921875, [-6.8984375, 0.0])]",335174458,bert-large-uncased
Option A1 gives 20 points. Option A2 gives 5 points. Option A3 gives 10 points. A1 is,best.,A1,best,3,"[(-6.92578125, -3.462890625, [-6.92578125, 0.0])]",335174458,bert-large-uncased
Option A1 gives 20 points. Option A2 gives 5 points. Option A3 gives 10 points. A2 is,best.,A2,best,1,"[(-6.80078125, -3.400390625, [-6.80078125, 0.0])]",335174458,bert-large-uncased
Option A1 gives 20 points. Option A2 gives 5 points. Option A3 gives 10 points. A3 is,best.,A3,best,2,"[(-6.71484375, -3.357421875, [-6.71484375, 0.0])]",335174458,bert-large-uncased
Option A1 gives 20 points. Option A3 gives 5 points. Option A2 gives 10 points. A1 is,best.,A1,best,3,"[(-6.9296875, -3.46484375, [-6.9140625, -0.015625])]",335174458,bert-large-uncased
Option A1 gives 20 points. Option A3 gives 5 points. Option A2 gives 10 points. A2 is,best.,A2,best,2,"[(-6.74609375, -3.373046875, [-6.74609375, 0.0])]",335174458,bert-large-uncased
Option A1 gives 20 points. Option A3 gives 5 points. Option A2 gives 10 points. A3 is,best.,A3,best,1,"[(-6.73828125, -3.369140625, [-6.73828125, 0.0])]",335174458,bert-large-uncased
Option A2 gives 20 points. Option A1 gives 5 points. Option A3 gives 10 points. A1 is,best.,A1,best,1,"[(-6.87109375, -3.435546875, [-6.87109375, 0.0])]",335174458,bert-large-uncased
Option A2 gives 20 points. Option A1 gives 5 points. Option A3 gives 10 points. A2 is,best.,A2,best,3,"[(-6.73046875, -3.365234375, [-6.73046875, 0.0])]",335174458,bert-large-uncased
Option A2 gives 20 points. Option A1 gives 5 points. Option A3 gives 10 points. A3 is,best.,A3,best,2,"[(-6.78125, -3.390625, [-6.78125, 0.0])]",335174458,bert-large-uncased
Option A2 gives 20 points. Option A3 gives 5 points. Option A1 gives 10 points. A1 is,best.,A1,best,2,"[(-6.67578125, -3.337890625, [-6.67578125, 0.0])]",335174458,bert-large-uncased
Option A2 gives 20 points. Option A3 gives 5 points. Option A1 gives 10 points. A2 is,best.,A2,best,3,"[(-6.71484375, -3.357421875, [-6.71484375, 0.0])]",335174458,bert-large-uncased
Option A2 gives 20 points. Option A3 gives 5 points. Option A1 gives 10 points. A3 is,best.,A3,best,1,"[(-6.85546875, -3.427734375, [-6.85546875, 0.0])]",335174458,bert-large-uncased
Option A3 gives 20 points. Option A2 gives 5 points. Option A1 gives 10 points. A1 is,best.,A1,best,2,"[(-6.5234375, -3.26171875, [-6.5234375, 0.0])]",335174458,bert-large-uncased
Option A3 gives 20 points. Option A2 gives 5 points. Option A1 gives 10 points. A2 is,best.,A2,best,1,"[(-6.625, -3.3125, [-6.625, 0.0])]",335174458,bert-large-uncased
Option A3 gives 20 points. Option A2 gives 5 points. Option A1 gives 10 points. A3 is,best.,A3,best,3,"[(-6.9609375, -3.48046875, [-6.9609375, 0.0])]",335174458,bert-large-uncased
Option A3 gives 20 points. Option A1 gives 5 points. Option A2 gives 10 points. A1 is,best.,A1,best,1,"[(-6.625, -3.3125, [-6.625, 0.0])]",335174458,bert-large-uncased
Option A3 gives 20 points. Option A1 gives 5 points. Option A2 gives 10 points. A2 is,best.,A2,best,2,"[(-6.62890625, -3.314453125, [-6.62890625, 0.0])]",335174458,bert-large-uncased
